system,year,doctype,source_url,hash,n_tokens,retrieved_at
ucdavis,2020,press_release,https://web.archive.org/web/20200716203828/https://health.ucdavis.edu/newsroom/facts_figures/index.html,79eaf830cb30,1026,2026-05-16T18:28:49+00:00
ucdavis,2023,press_release,https://health.ucdavis.edu/medical-center/news/headlines/uc-davis-health-earns-prestigious-magnet-designation-for-third-time/2023/06,413f5f529cb0,530,2026-05-16T18:18:01+00:00
ucdavis,2025,press_release,https://health.ucdavis.edu/news/es/headlines/las-pruebas-genticas-salvan-vidas-pero-muchos-desconocen-riesgos-hereditarios-de-cncer/2025/12,4a2f9e1dc7d5,706,2026-05-16T18:18:03+00:00
ucsf,2018,press_release,https://web.archive.org/web/20180730004926/https://www.ucsfhealth.org/news/2011/05/brisk_walking_may_help_men_with_prostate_cancer_ucsf_study_f.html,bea13ebd91bd,694,2026-05-16T19:14:14+00:00
ucsf,2017,press_release,https://web.archive.org/web/20170729045254/https://www.ucsfhealth.org/news/2011/04/ucsf_neurosurgeons_test_new_device_for_placing_brain_implant.html,db7cf52414f7,671,2026-05-16T19:14:14+00:00
michigan,2011,press_release,https://web.archive.org/web/20110724034637/http://www.uofmhealth.org/news/07/22/2010,6feef96158d3,4128,2026-05-16T19:20:57+00:00
stanford,2016,press_release,https://web.archive.org/web/20160927132708/http://med.stanford.edu/news/all-news/2011/03/scientists-discover-anti-anxiety-circuit-in-brain-region-considered-the-seat-of-fear.html,d0bb28e65e5c,1021,2026-05-16T19:17:41+00:00
stanford,2016,press_release,https://web.archive.org/web/20160927044215/http://med.stanford.edu/news/all-news/2007/11/rapid-response-teams-save-childrens-lives-at-packard-childrens-hospital.html,4ae2308d34d5,806,2026-05-16T19:17:36+00:00
stanford,2016,press_release,https://web.archive.org/web/20160803193953/http://med.stanford.edu/news/all-news/2011/05/stanfordpackard-language-development-study-needs-toddlers.html,fc7860a9640b,525,2026-05-16T19:17:32+00:00
stanford,2016,press_release,https://web.archive.org/web/20160725154417/https://stanfordhealthcare.org/newsroom/articles/2016/stanford-health-care-2016-US-womens-open.html,c6ee1c5b5f40,544,2026-05-16T19:14:18+00:00
stanford,2016,press_release,https://web.archive.org/web/20160927020810/http://med.stanford.edu/news/all-news/2008/01/researchers-find-great-granddaddy-of-human-blood-cells.html,80a6c99c11ab,577,2026-05-16T19:17:41+00:00
stanford,2020,press_release,https://web.archive.org/web/20200803205553/https://stanfordhealthcare.org/newsroom/news/press-releases/2019/stanford-health-care-valleycare-appoints-richard-shumway-president-ceo.html,1bc1e39245d9,653,2026-05-16T19:14:18+00:00
stanford,2021,press_release,https://web.archive.org/web/20210706232722/https://stanfordhealthcare.org/newsroom/news/press-releases/2013/duckworth-skin-cancer-screening.html,2752b64a6aae,730,2026-05-16T19:14:21+00:00
stanford,2017,press_release,https://web.archive.org/web/20170702044232/https://stanfordhealthcare.org/newsroom/articles/2016/adult-congenital-heart-program-offers-care-adults-born-heart-defects.html,24951acb5560,618,2026-05-16T19:14:22+00:00
stanford,2015,press_release,https://web.archive.org/web/20150316082629/https://stanfordhealthcare.org/newsroom/articles/2015/colon-cancer-qa.html,f154865c8d75,847,2026-05-16T19:18:42+00:00
stanford,2015,press_release,https://web.archive.org/web/20150629171436/https://stanfordhealthcare.org/newsroom/articles/2013/outpatient-cancer-center.html,c4f3e96ec516,676,2026-05-16T19:18:41+00:00
stanford,2015,press_release,https://web.archive.org/web/20150701171440/https://stanfordhealthcare.org/newsroom/articles/2013/outpatient-cancer-center.html,ef14a0f05e1c,676,2026-05-16T19:14:16+00:00
stanford,2023,press_release,https://web.archive.org/web/20230625100508/https://stanfordhealthcare.org/newsroom/news/press-releases/2014/macinnes-moyamoya.html,7bb4737944c9,1311,2026-05-16T19:14:26+00:00
stanford,2014,press_release,https://web.archive.org/web/20140616191100/http://med.stanford.edu:80/news/all-news/2000/04/kornberg.html,82801ad86449,1164,2026-05-16T19:14:28+00:00
stanford,2014,press_release,https://web.archive.org/web/20141019065853/http://stanfordhealthcare.org:80/newsroom/articles/2010/tremmel-coronary-procedure.html,2b11883f28e6,1082,2026-05-16T19:17:56+00:00
stanford,2014,press_release,https://web.archive.org/web/20140613102826/http://med.stanford.edu:80/news/all-news/2010/10/family-therapy-for-anorexia-more-effective-than-individual-therapy-researchers-find.html,2fa8b53bb209,962,2026-05-16T19:14:26+00:00
stanford,2014,press_release,https://web.archive.org/web/20141019065941/http://stanfordhealthcare.org:80/newsroom/articles/2012/byerwalter-qa.html,7d6283cd4adf,1107,2026-05-16T19:17:55+00:00
stanford,2014,press_release,https://web.archive.org/web/20140616192120/http://med.stanford.edu:80/news/all-news/2000/06/tartar-control-for-the-joints.html,408ecbbd8134,788,2026-05-16T19:14:28+00:00
stanford,2014,press_release,https://web.archive.org/web/20141009054316/http://med.stanford.edu/news/all-news/2005/09/nih-awards-grant-to-stanford-to-launch-biomedical-computation-center.html,e07a9aead01f,834,2026-05-16T19:15:12+00:00
stanford,2014,press_release,https://web.archive.org/web/20141019011322/http://stanfordhealthcare.org:80/newsroom/articles/2013/cataract-laser-surgery.html,3f93e3a6aa88,1003,2026-05-16T19:17:49+00:00
stanford,2014,press_release,https://web.archive.org/web/20141019065921/http://stanfordhealthcare.org:80/newsroom/articles/2011/heart-transplant-gives-arrhythmia-patient-new-lease-on-life.html,f3e78a9bcfee,849,2026-05-16T19:17:53+00:00
stanford,2014,press_release,https://web.archive.org/web/20141020050631/http://med.stanford.edu/news/all-news/2007/11/pedometers-help-people-stay-active-stanford-study-finds.html,d2fe2c6157a7,906,2026-05-16T19:15:12+00:00
stanford,2014,press_release,https://web.archive.org/web/20141012055202/http://stanfordhealthcare.org:80/newsroom/articles/2014/greiner-dermato-oncology.html,a014681c072f,1059,2026-05-16T19:17:49+00:00
stanford,2014,press_release,https://web.archive.org/web/20140810120557/http://stanfordhealthcare.org/newsroom/articles/2014/koellsted-brain-seizure.html,94c0e0f22948,1456,2026-05-16T19:17:44+00:00
stanford,2014,press_release,https://web.archive.org/web/20140919044824/http://stanfordhealthcare.org:80/newsroom/articles/jason-pablo-heart-transplant.html,46f1cb391fb4,1417,2026-05-16T19:17:47+00:00
stanford,2014,press_release,https://web.archive.org/web/20140905002942/http://stanfordhealthcare.org:80/newsroom/articles/2014/deactivate-heart-pump.html,080c4494f9bc,987,2026-05-16T19:17:47+00:00
stanford,2014,press_release,https://web.archive.org/web/20140802005733/http://stanfordhealthcare.org:80/newsroom/articles/2013/duckworth-skin-cancer-screening.html,b64ff53a5471,947,2026-05-16T19:17:41+00:00
stanford,2014,press_release,https://web.archive.org/web/20140802153948/http://stanfordhealthcare.org:80/newsroom/articles/2013/behera-lung-cancer.html,6f344a53c15b,884,2026-05-16T19:17:46+00:00
stanford,2014,press_release,https://web.archive.org/web/20140825014747/http://stanfordhealthcare.org:80/newsroom/articles/2014/rasmussen-heart-lung-transplant.html,dd97b25a2275,1588,2026-05-16T19:17:45+00:00
stanford,2014,press_release,https://web.archive.org/web/20140616195109/http://med.stanford.edu:80/news/all-news/2011/07/social-deficits-associated-with-autism-schizophrenia-induced-in-mice-with-new-technology-pioneered-by-stanford-scientists.html,1f85904985a4,1260,2026-05-16T19:14:28+00:00
